particle_id,time_s,x_um,y_um
541,36.5,376.55405405405406,69.14414414414415
552,31.0,2378.929249762583,652.0346628679961
552,31.5,2383.714250493096,632.9191321499013
552,32.0,2364.420230263158,607.6062225877192
552,32.5,2365.4964114832537,598.2645534290272
552,33.0,2353.8358410493825,581.9280478395061
552,33.5,2373.170225385528,583.6558422301304
552,34.0,2387.4665551839466,571.5635451505017
552,34.5,2379.423469387755,588.375850340136
552,35.0,2379.180253623188,610.2004076086956
552,35.5,2384.4957121551083,616.8381804623415
552,36.0,2386.0111788617883,624.8882113821138
556,31.5,1064.971264367816,1217.0287356321837
556,32.0,1046.0302653399667,1217.68864013267
556,32.5,1034.961956521739,1200.4148550724635
556,33.0,1004.6733449477352,1199.4947735191638
556,33.5,974.9310551558754,1199.9820143884892
556,34.0,939.7608303249098,1202.2503008423585
556,34.5,906.6934404283801,1212.0314591700135
556,35.0,879.6663898117386,1211.4479512735325
556,35.5,871.9242424242424,1230.104797979798
556,36.0,873.2427536231883,1256.2554347826087
556,36.5,869.2475386779183,1293.4528832630099
556,37.0,867.3649691358024,1310.2237654320988
559,31.5,1934.7901348039215,763.7683823529412
559,32.0,1966.0262725779965,767.2506157635468
559,32.5,1978.8823064770932,760.280410742496
559,33.0,1986.1127645502645,754.8611111111111
559,33.5,1985.5519005847952,777.9751461988303
559,34.0,2025.2364066193852,761.1820330969266
559,34.5,2033.698198198198,743.1779279279278
559,35.0,2087.4607740585775,722.7545327754533
559,35.5,2043.3143248175181,719.3978102189782
559,36.0,2016.7648381294964,700.4174160671462
559,36.5,2002.4245406824143,704.6194225721785
596,34.5,2081.71925566343,1310.833333333333
596,35.0,2062.127092846271,1295.7058599695586
596,35.5,2085.2303182579562,1277.213149078727
596,36.0,2081.3024934383197,1264.501312335958
596,36.5,2097.254901960784,1253.7484681372548
596,37.0,2093.8861386138615,1230.6167491749175
596,37.5,2118.231915933529,1208.835532746823
596,38.0,2105.7432432432433,1196.2293543543542
596,38.5,2134.730987055016,1178.3950242718447
596,39.0,2126.883333333333,1170.5944444444442
596,39.5,2135.3276081424933,1145.2242366412215
596,40.0,2123.406488549618,1142.1421755725191
596,40.5,2122.759481037924,1112.768629407851
596,41.0,2116.4663280662153,1089.8250564334085
596,41.5,2104.5982498011135,1093.6525457438345
596,42.0,2100.8937376725835,1086.953895463511
596,42.5,2073.9134615384614,1075.3108974358975
596,43.0,2080.2011494252874,1078.1954022988505
596,43.5,2064.0841384863124,1071.988727858293
596,44.0,2049.271238651102,1066.8790531776913
596,44.5,2028.5079966329963,1073.1039562289561
596,45.0,2025.150829562594,1064.6050150829562
596,45.5,2009.632253711201,1074.8076923076924
596,46.0,2001.6907340553548,1060.5776173285199
596,46.5,2011.0211946050094,1066.0525048169557
596,47.0,2004.4351464435147,1047.6638772663878
596,47.5,2019.8189300411518,1039.8930041152264
617,35.5,1095.475797579758,900.7824532453244
617,36.0,1050.0464527027027,914.0019707207207
617,36.5,1005.816570881226,915.9638409961685
617,37.0,956.6169507575756,905.8558238636364
617,37.5,924.5859621451104,892.3356992639326
617,38.0,877.8972303206997,884.6331389698736
617,38.5,916.1062443845462,917.667340521114
617,39.0,939.0738025415444,965.2859237536657
617,39.5,982.6021241830065,1002.5040849673202
617,40.0,1023.7544326241135,1038.2934397163122
617,40.5,1054.3044619422571,1064.3143044619424
617,41.0,1081.6779835390944,1101.5360082304526
617,41.5,1125.4573170731708,1118.4146341463415
630,36.0,2036.5810502283102,155.05707762557077
630,36.5,2035.7196198234894,158.09572301425663
630,37.0,2024.4195568400767,162.39523121387282
630,37.5,2014.8703231292518,149.20564058956916
630,38.0,1997.2884394721743,143.66394148020652
630,38.5,1968.2622601279318,141.81058990760482
630,39.0,1961.0868661679135,145.37198669991685
630,39.5,1946.7830033003297,153.47194719471946
630,40.0,1936.605133614627,166.04606188466946
630,40.5,1919.2281626506024,165.01380522088354
630,41.0,1931.0604693140795,168.13026474127557
630,41.5,1924.7068903318902,189.6176046176046
630,42.0,1929.8473748473748,189.16361416361414
630,42.5,1956.4770884022707,186.06954582319545
630,43.0,1965.396161417323,203.36368110236222
630,43.5,1974.1105769230767,197.31227106227107
630,44.0,1995.6468593861528,199.71002855103495
630,44.5,1997.6676706827309,202.36044176706824
630,45.0,2005.4301075268816,207.31803143093464
630,45.5,2003.9744897959185,220.1658163265306
630,46.0,2001.9091448931115,217.5574030087094
630,46.5,2012.0964912280701,239.45614035087718
630,47.0,2008.3143115942028,248.56974637681157
630,47.5,2016.2223974763406,247.5157728706625
630,48.0,2020.2938768827767,263.7098886705959
630,48.5,2021.6886688668865,256.3820132013201
630,49.0,2027.9828767123288,244.15639269406392
630,49.5,2025.8405671296293,256.5494791666667
630,50.0,2006.6856540084386,247.49156118143458
630,50.5,2005.7532379004772,234.1683708248125
630,51.0,2004.5245559038663,230.97831765935214
630,51.5,1989.591049382716,228.46836419753086
630,52.0,1998.045343137255,209.03696895424832
630,52.5,2000.5866666666666,209.87666666666667
630,53.0,1989.7988095238093,208.3940476190476
630,53.5,1985.5,197.59114583333331
664,38.0,910.1392111368909,859.2913766434647
664,38.5,880.5344827586207,815.1647509578544
664,39.0,848.1675062972292,776.921704450042
664,39.5,817.8768844221105,734.8366834170854
664,40.0,786.6142787524366,694.8306530214425
664,40.5,759.3238177623991,648.4097462514417
664,41.0,733.8440393518517,601.5379050925925
664,41.5,708.8508064516129,552.2983870967741
664,42.0,695.7552083333333,500.02852182539675
664,42.5,686.3379917184263,446.06107660455484
664,43.0,696.7758302583026,398.1027060270602
664,43.5,708.1842948717947,350.42788461538464
664,44.0,725.1886145404662,307.80692729766804
664,44.5,749.1433662280701,276.17324561403507
664,45.0,791.9760947274352,255.35299374441465
664,45.5,838.4895833333333,227.94969512195124
664,46.0,882.6268115942028,198.28857630008525
