particle_id,time_s,x_um,y_um
1261,121.5,579.6290252393385,59.96083550913838
1261,122.0,575.3019323671498,80.14694041867955
1261,122.5,575.0977891156463,80.13392857142858
1261,123.0,575.224358974359,80.18429487179488
1261,123.5,575.2475845410628,80.12681159420289
1261,124.0,575.1949917898194,80.1867816091954
1261,124.5,575.4249585406301,79.86525704809286
1261,125.0,575.2777777777778,79.97987117552334
1261,125.5,575.2480158730158,80.02182539682539
1261,126.0,575.30081300813,80.18495934959348
1261,126.5,575.1360971524288,80.12981574539364
1261,127.0,575.1507537688442,80.07956448911223
1261,127.5,575.3887559808612,80.19338118022327
1261,128.0,575.2621951219512,80.14837398373983
1261,128.5,575.15727124183,80.03063725490196
1261,129.0,575.2447411003236,80.21237864077669
1261,129.5,575.1375205254515,80.0348932676519
1261,130.0,575.2268976897689,80.19183168316832
1261,130.5,575.2777777777778,79.97987117552334
1261,131.0,575.068407960199,80.07255389718075
1261,131.5,575.1646341463414,80.0650406504065
1261,132.0,575.352564102564,80.12019230769229
1261,132.5,575.2777777777778,79.97987117552334
1261,133.0,575.2480158730158,80.02182539682539
1261,133.5,575.3533496732025,80.13480392156863
1261,134.0,575.1294498381877,80.16383495145631
1261,134.5,575.3492063492063,80.08928571428571
1261,135.0,575.2697262479871,80.21135265700482
1261,135.5,575.2777777777777,80.08578431372548
1261,136.0,575.3488372093024,80.11434108527132
1261,136.5,575.3502415458937,80.1952495974235
1261,137.0,575.2621951219512,80.14837398373983
1261,137.5,575.3079710144928,80.05837359098228
1261,138.0,575.2308006535948,80.13480392156863
1261,138.5,575.3505608974358,80.11217948717949
1261,139.0,575.3079710144928,80.05837359098228
1261,139.5,575.2621951219512,80.14837398373983
1261,140.0,575.2480158730158,80.02182539682539
1261,140.5,575.2447411003236,80.21237864077669
1261,141.0,575.2924679487179,79.97195512820512
1261,141.5,575.25,80.15853658536585
1261,142.0,575.2777777777778,79.97987117552334
1261,142.5,575.2425373134329,80.12852404643448
1261,143.0,576.484375,79.74609375
1261,143.5,587.8938640132669,48.232794361525706
1261,144.0,618.6078811369508,8.333333333333334
1262,105.0,1889.032485875706,1302.11511299435
1262,105.5,1891.6845034246576,1297.132562785388
1262,106.0,1917.4330242143224,1280.750901597115
1262,106.5,1949.204271961492,1268.4529181708783
1262,107.0,1946.1889596602969,1262.6937367303608
1262,107.5,1913.4341593780366,1246.1989795918366
1262,108.0,1907.7591253443525,1222.416494490358
1262,108.5,1898.2852564102564,1205.783371040724
1262,109.0,1880.9617486338798,1184.5915300546446
1262,109.5,1864.358006042296,1168.407603222558
1262,110.0,1862.377450980392,1153.9653361344538
1262,110.5,1848.8020833333335,1146.9340277777776
1262,111.0,1832.326923076923,1149.3926282051282
1262,111.5,1837.5837742504407,1116.4853395061727
1262,112.0,1854.8905445180278,1101.5424944812362
1262,112.5,1861.151639344262,1075.960382513661
1262,113.0,1866.9882320744389,1058.5262725779967
1262,113.5,1866.3264299802763,1040.2449046679815
1262,114.0,1868.0746304244158,1014.0230090605627
1262,114.5,1855.6188362919133,1004.8865877712033
1262,115.0,1836.1958568738228,995.4417765222848
1262,115.5,1829.5363200589968,982.2755346607669
1262,116.0,1851.7547892720304,1030.11877394636
1262,116.5,1872.6894891122276,1072.5617671691791
1262,117.0,1884.8057644110272,1111.8984962406014
1262,117.5,1893.0929487179487,1138.6517094017092
1262,118.0,1938.3660130718954,1121.6584967320262
1269,105.0,713.4120847651775,47.98754295532646
1269,105.5,744.9781420765026,75.14685792349727
1269,106.0,776.3903887688984,77.18052555795536
1269,106.5,797.7217581543357,47.96837708830549
1269,107.0,826.3275656324582,27.776451869530625
1269,107.5,856.3214550853747,22.791388270230136
1269,108.0,890.3272306397305,19.12457912457912
1269,108.5,924.7148345153664,39.54861111111111
1269,109.0,962.2923408845738,57.74271844660194
1269,109.5,988.9863074204948,70.39605418138987
1269,110.0,1012.740522174535,39.48497854077253
1269,110.5,1037.7332337317396,17.00863213811421
1277,106.0,1703.1093833067516,308.34263689526847
1277,106.5,1709.7195512820513,343.4196937321937
1277,107.0,1712.7911543715845,386.68374316939884
1277,107.5,1696.5389908256882,418.29510703363917
1277,108.0,1703.6612801013941,456.06463878326997
1277,108.5,1703.2049370444001,503.99768058316766
1277,109.0,1705.0795880149813,549.649656679151
1277,109.5,1708.1565040650403,592.1514227642276
1277,110.0,1712.5952875952876,624.0895703395703
1277,110.5,1687.366405082212,671.1182735426008
1277,111.0,1676.3784123563219,703.3611709770115
1277,111.5,1677.8588472834065,746.006791483113
1277,112.0,1674.8853748326637,775.1246653279784
1277,112.5,1657.208091085271,814.8861434108527
1277,113.0,1645.6240573152336,838.1777903469078
1277,113.5,1672.7902542372883,835.3651129943502
1277,114.0,1678.8789490651193,866.3491295938104
1277,114.5,1706.7441682013505,896.2968078575813
1277,115.0,1738.799603174603,926.8063186813187
1277,115.5,1764.2074638844301,956.5997859818084
1277,116.0,1801.1577134986226,976.1928374655647
1278,106.0,724.2370892018779,283.733372456964
1278,106.5,740.4011299435028,309.2401129943502
1278,107.0,750.0884390955507,339.8285922684172
1278,107.5,770.6926406926407,379.64053803339516
1278,108.0,786.9044117647059,404.57352941176475
1278,108.5,814.062269031781,430.4277531411677
1278,109.0,839.3613801452784,467.35774818401933
1278,109.5,812.0569381598793,460.6909879336349
1278,110.0,794.0423465423464,428.0963480963481
1278,110.5,773.3522250209908,396.5543660789252
1278,111.0,779.5187265917602,358.6395131086142
1278,111.5,781.7394468704513,319.52328966521105
1278,112.0,785.9982993197277,277.9583333333333
1280,106.0,2076.918960244648,167.09633027522938
1280,106.5,2102.7340579710144,166.25362318840575
1280,107.0,2135.729717813051,163.95796590241034
1280,107.5,2180.720181043663,171.96552183173588
1280,108.0,2229.7513089005233,172.18368237347292
1280,108.5,2250.99512069851,173.85272213662046
1280,109.0,2290.9598765432097,156.00925925925927
1280,109.5,2317.135721247563,137.7984892787524
1280,110.0,2346.4679783950614,114.88425925925925
1280,110.5,2377.453880407125,91.63008905852416
1292,107.5,114.12114845938375,1300.7142857142858
1292,108.0,136.03195164075993,1293.5254749568219
1292,108.5,152.40501277139208,1262.515166028097
1292,109.0,173.1937394247039,1218.9794839255499
1292,109.5,190.9001196172249,1175.856259968102
1292,110.0,193.63120195667364,1136.038609364081
1292,110.5,188.09383202099735,1088.9033792650916
1292,111.0,181.95804195804197,1043.939393939394
1292,111.5,181.79716981132074,996.4669811320755
1292,112.0,169.50975359342917,955.0710130047911
1292,112.5,145.53056516724337,911.844723183391
1292,113.0,130.52614118895966,866.8517781316348
1292,113.5,118.59979633401223,824.0860488798371
1292,114.0,92.19125683060108,782.6195355191257
1292,114.5,71.60704926624737,740.0144129979036
1292,115.0,54.82648725212464,697.0868744098204
1292,115.5,27.386363636363637,656.4327485380115
1292,116.0,3.333333333333333,634.7086247086246
1293,107.5,1742.4613686534215,1285.9519867549668
1293,108.0,1733.6614331723026,1289.7061191626408
1293,108.5,1726.9172113289758,1282.87037037037
1293,109.0,1733.9262820512818,1274.5576923076924
1293,109.5,1747.8560606060605,1283.2171717171716
1293,110.0,1754.1830708661416,1299.3143044619421
1293,110.5,1739.16847563917,1320.5505306319342
1293,111.0,1737.1345437616387,1314.110800744879
1293,111.5,1735.8823529411766,1292.9061624649858
1293,112.0,1750.1064814814813,1295.5856481481483
1293,112.5,1755.3520833333332,1307.61875
1293,113.0,1748.3380952380953,1322.0095238095237
1293,113.5,1740.369623655914,1312.2110215053763
1293,114.0,1747.6337064676616,1305.2611940298507
1293,114.5,1760.9054487179487,1313.6458333333335
1293,115.0,1762.6888888888889,1325.7083333333333
1293,115.5,1750.3196347031962,1332.6712328767123
1293,116.0,1739.0988372093022,1324.5090439276485
1293,116.5,1739.6043417366946,1319.3032212885155
1293,117.0,1744.1843971631206,1311.9148936170213
1293,117.5,1755.5509259259259,1312.898148148148
1293,118.0,1764.5399807321771,1321.5342003853564
1293,118.5,1767.7645502645505,1332.9100529100529
1293,119.0,1759.3544600938967,1341.9600938967137
1293,119.5,1751.675228310502,1337.2117579908675
1293,120.0,1754.3045343137255,1324.8314950980393
1293,120.5,1768.0618686868686,1328.0324074074074
1293,121.0,1773.0004187604688,1338.963567839196
1306,108.0,2120.8897243107767,248.33020050125313
1306,108.5,2100.6169429097604,267.8430018416206
1306,109.0,2079.1117764471055,272.564870259481
1306,109.5,2058.3732534930136,260.6187624750499
1306,110.0,2050.133819951338,234.11800486618003
1306,110.5,2066.378837719298,212.406798245614
1306,111.0,2095.2450980392155,210.8934937611408
1306,111.5,2117.6976885644767,230.02128953771287
1306,112.0,2114.2789598108748,258.46040189125296
1306,112.5,2097.4468537414964,277.3533163265306
1306,113.0,2069.313314711359,281.56890130353815
1306,113.5,2067.9503853564547,283.9499036608863
1306,114.0,2070.135542168675,286.179718875502
1306,114.5,2071.5416666666665,287.83072916666663
1306,115.0,2072.2988505747126,288.0866858237548
1306,115.5,2070.5089662447253,289.04799578059067
1306,116.0,2068.7987012987014,289.25324675324674
1306,116.5,2069.3697916666665,289.36197916666663
1306,117.0,2070.4347826086955,291.79606625258793
1306,117.5,2071.9736842105262,293.1332236842105
1306,118.0,2071.841563786008,291.63065843621393
1306,118.5,2057.3526077097504,280.4365079365079
1306,119.0,2071.7303609341825,265.9978768577494
1306,119.5,2093.132530120482,278.2254016064257
1306,120.0,2080.589539007092,304.2420212765957
1318,109.5,726.5443745632424,711.2255415793151
1318,110.0,742.5071839080459,721.117496807152
1318,110.5,766.3578431372548,693.9078431372549
1318,111.0,780.7815356489946,698.4536867763558
1318,111.5,783.5592532467533,688.5159632034631
